,Unnamed: 0,Unnamed: 0.1,Type,Age,Breed1,Gender,Color1,Color2,MaturitySize,FurLength,Vaccinated,Sterilized,Health,Fee,PhotoAmt,AdoptionSpeed
1737,1737,1737,0,10,21,1,0,4,1,2,2,2,0,100,1,4
1738,1738,1738,1,24,74,0,5,4,1,2,1,1,0,0,2,4
1739,1739,1739,0,17,20,0,5,4,0,1,1,0,0,25,2,1
1740,1740,1740,0,2,21,0,2,5,2,2,0,0,0,0,4,0
1741,1741,1741,0,2,21,1,4,5,1,2,0,0,0,0,2,2
1742,1742,1742,0,72,21,0,0,5,2,2,2,2,0,0,1,2
1743,1743,1743,0,36,21,1,1,4,1,1,2,2,0,0,3,3
1744,1744,1744,0,3,21,1,0,3,0,2,2,0,0,0,1,1
1745,1745,1745,1,21,40,1,0,5,0,1,2,2,0,0,1,1
1746,1746,1746,1,12,74,0,2,4,1,2,0,2,0,0,5,2
1747,1747,1747,1,3,74,0,0,0,1,1,2,0,0,0,2,3
1748,1748,1748,1,2,74,1,1,4,1,1,2,0,0,0,1,2
1749,1749,1749,1,4,74,1,0,4,1,1,0,0,1,0,4,4
1750,1750,1750,0,4,21,0,0,0,1,1,0,0,0,65,5,2
1751,1751,1751,1,15,74,0,0,0,1,2,0,2,0,0,1,4
1752,1752,1752,1,5,74,0,6,4,1,1,2,0,0,0,3,3
1753,1753,1753,0,2,123,0,1,2,1,1,2,0,0,0,11,2
1754,1754,1754,0,3,21,0,0,2,2,2,0,0,0,0,5,1
1755,1755,1755,1,1,74,1,0,5,1,1,0,0,0,0,2,3
1756,1756,1756,1,11,74,0,0,4,1,2,2,2,0,0,3,4
1757,1757,1757,1,24,152,0,0,5,2,2,2,2,0,350,5,3
1758,1758,1758,1,2,74,1,1,4,1,1,2,0,0,0,4,2
1759,1759,1759,1,2,74,0,1,4,1,2,2,0,0,0,15,3
1760,1760,1760,1,2,74,0,0,5,2,2,0,0,0,0,4,4
1761,1761,1761,0,12,21,0,0,0,1,2,2,0,0,100,3,4
1762,1762,1762,1,2,74,0,0,4,1,2,0,0,0,0,2,3
1763,1763,1763,1,4,74,0,0,4,1,1,2,0,0,150,1,4
1764,1764,1764,0,2,21,0,4,5,2,2,0,0,0,0,5,1
1765,1765,1765,0,18,21,0,4,4,2,2,2,2,0,30,2,0
1766,1766,1766,1,3,74,1,0,5,1,2,0,0,0,0,1,3
1767,1767,1767,0,1,21,0,1,4,2,2,0,0,0,0,1,3
1768,1768,1768,0,12,20,0,1,2,2,1,2,2,1,0,1,1
1769,1769,1769,1,2,74,1,0,0,1,2,2,1,0,0,7,1
1770,1770,1770,1,36,98,1,2,4,1,2,2,1,0,80,3,3
1771,1771,1771,1,1,74,1,0,6,1,2,0,0,0,0,4,1
1772,1772,1772,1,12,62,1,1,5,1,2,1,1,0,0,2,4
1773,1773,1773,0,1,20,1,0,0,2,1,0,0,0,0,1,1
1774,1774,1774,1,24,86,1,0,0,0,2,1,1,0,0,1,1
1775,1775,1775,1,24,74,0,2,5,1,2,2,0,0,50,3,4
1776,1776,1776,0,4,21,1,0,5,2,2,2,2,0,0,7,3
1777,1777,1777,1,24,112,1,1,5,1,0,2,0,0,200,1,3
1778,1778,1778,1,1,74,0,0,0,1,1,0,0,0,0,3,2
1779,1779,1779,1,1,74,1,0,0,1,1,0,0,0,0,3,1
1780,1780,1780,0,3,21,0,0,4,2,2,0,0,0,0,2,0
1781,1781,1781,0,4,21,0,0,3,1,2,1,1,0,0,3,4
1782,1782,1782,0,48,21,0,0,3,0,2,2,2,0,0,1,4
1783,1783,1783,0,36,21,0,3,3,1,1,1,2,0,0,5,4
1784,1784,1784,1,4,74,0,1,4,1,2,2,0,0,0,2,4
1785,1785,1785,0,4,21,1,6,5,2,2,0,0,1,0,3,2
1786,1786,1786,1,5,74,0,5,4,1,2,0,0,0,20,1,4
1787,1787,1787,1,3,74,1,0,5,1,1,2,0,0,0,5,1
1788,1788,1788,0,3,21,1,0,3,2,2,2,1,0,0,8,2
1789,1789,1789,1,2,74,1,1,4,1,1,2,0,0,50,1,2
1790,1790,1790,1,1,74,1,1,4,1,2,0,0,0,20,1,2
1791,1791,1791,1,6,74,0,2,4,1,1,1,1,0,0,1,1
1792,1792,1792,0,3,19,1,0,4,2,1,0,0,0,0,1,2
1793,1793,1793,0,12,19,0,4,5,1,1,2,0,0,0,3,2
1794,1794,1794,1,24,74,1,1,5,1,0,1,1,2,0,3,2
1795,1795,1795,1,5,74,0,1,2,2,2,2,2,0,0,2,4
1796,1796,1796,1,3,74,0,0,5,1,1,2,0,0,0,3,1
1797,1797,1797,0,4,116,0,0,0,1,2,1,1,0,0,2,4
1798,1798,1798,0,4,19,0,1,6,1,0,2,0,0,50,5,3
1799,1799,1799,0,6,20,0,3,5,1,0,2,0,0,0,2,2
1800,1800,1800,1,42,18,1,0,4,0,2,2,0,0,0,5,2
1801,1801,1801,1,1,78,0,1,3,1,2,0,0,0,0,3,1
1802,1802,1802,1,3,74,1,0,0,1,2,2,0,0,50,4,2
1803,1803,1803,0,3,20,1,4,4,1,1,0,0,0,0,1,4
1804,1804,1804,1,19,62,1,1,4,0,2,2,2,0,0,3,4
1805,1805,1805,1,36,62,1,2,5,2,2,1,0,0,0,9,2
1806,1806,1806,1,2,14,1,0,5,1,1,0,0,0,0,5,2
1807,1807,1807,1,2,74,0,0,0,1,2,0,0,0,20,1,3
1808,1808,1808,1,2,74,0,1,4,1,1,0,0,0,0,5,2
1809,1809,1809,1,19,74,0,0,4,1,2,2,0,0,100,3,4
1810,1810,1810,0,3,20,0,0,6,2,1,0,0,0,0,1,4
1811,1811,1811,0,24,20,0,4,4,1,1,0,0,0,0,2,4
1812,1812,1812,0,1,21,1,0,3,1,2,0,0,0,0,3,1
1813,1813,1813,0,2,20,0,1,1,1,1,0,0,0,0,5,0
1814,1814,1814,1,2,74,0,1,4,1,1,0,0,0,0,2,4
1815,1815,1815,0,3,21,0,4,4,1,2,2,0,0,50,3,2
1816,1816,1816,1,1,74,0,0,2,1,1,0,0,0,50,10,2
1817,1817,1817,1,2,74,0,1,4,1,2,1,0,0,0,4,3
1818,1818,1818,1,20,91,1,0,4,1,2,1,1,0,250,0,1
1819,1819,1819,1,5,74,1,0,0,1,2,2,0,0,50,8,3
1820,1820,1820,1,1,40,1,0,0,1,1,0,0,0,0,2,3
1821,1821,1821,0,8,20,0,6,3,2,1,2,0,0,0,5,3
1822,1822,1822,1,24,74,0,1,4,1,1,1,1,0,0,3,4
1823,1823,1823,1,2,74,0,1,4,1,2,0,0,0,0,4,2
1824,1824,1824,0,3,21,1,0,5,1,2,0,0,0,15,4,2
1825,1825,1825,1,4,74,0,0,0,1,2,2,0,0,0,4,4
1826,1826,1826,1,3,74,1,2,4,1,2,1,1,0,0,2,1
1827,1827,1827,0,1,21,1,4,5,2,2,0,0,0,0,3,1
1828,1828,1828,1,12,40,1,1,6,1,2,0,2,0,0,1,4
1829,1829,1829,1,3,74,0,0,0,1,2,0,0,0,0,1,4
1830,1830,1830,1,2,74,0,1,4,1,1,2,0,0,0,1,2
1831,1831,1831,1,4,74,1,3,4,1,2,2,0,0,0,5,2
1832,1832,1832,0,2,99,0,0,5,1,2,0,0,0,0,2,1
1833,1833,1833,1,2,74,0,2,4,1,2,2,0,0,0,2,3
1834,1834,1834,1,1,74,1,1,5,1,2,0,0,0,0,2,1
1835,1835,1835,1,24,74,1,5,4,1,2,0,0,0,0,4,3
1836,1836,1836,1,2,74,0,2,5,1,2,0,0,0,20,1,3
1837,1837,1837,0,1,21,1,0,5,1,1,0,0,0,30,2,4
1838,1838,1838,1,3,74,1,0,4,1,1,0,0,0,0,5,1
1839,1839,1839,0,12,21,0,1,6,1,2,2,2,0,0,1,4
1840,1840,1840,1,72,132,0,1,3,1,1,2,2,0,0,4,3
1841,1841,1841,0,24,1,0,0,0,1,0,1,1,0,0,1,2
1842,1842,1842,1,3,74,0,5,4,1,1,0,0,0,0,30,2
1843,1843,1843,1,4,74,0,1,4,1,2,2,2,0,0,5,4
1844,1844,1844,0,1,21,1,0,4,2,2,1,1,0,0,4,2
1845,1845,1845,1,2,74,1,0,0,2,2,2,0,0,0,3,4
1846,1846,1846,0,5,2,1,5,4,1,2,2,0,0,0,1,2
1847,1847,1847,1,3,131,0,1,5,1,2,2,0,0,0,3,3
1848,1848,1848,0,15,20,0,3,5,1,1,2,1,0,1,1,3
1849,1849,1849,1,1,74,0,0,0,1,2,0,0,0,0,2,1
1850,1850,1850,1,24,74,1,0,5,1,1,0,0,0,0,5,1
1851,1851,1851,1,5,74,0,1,4,1,1,2,2,0,0,1,3
1852,1852,1852,1,12,55,0,5,4,2,2,2,1,0,0,2,3
1853,1853,1853,0,3,21,0,0,0,2,2,2,0,0,0,5,0
1854,1854,1854,0,2,21,1,0,6,1,2,0,0,0,50,4,3
1855,1855,1855,1,2,74,1,1,1,1,1,0,0,0,0,1,2
1856,1856,1856,0,30,58,0,0,2,1,1,2,2,0,0,2,2
1857,1857,1857,1,36,77,0,2,4,2,0,1,0,0,0,0,1
1858,1858,1858,1,3,74,0,1,4,1,2,2,0,0,0,5,3
1859,1859,1859,1,48,7,1,1,4,1,1,2,0,0,200,0,2
1860,1860,1860,0,5,116,1,0,3,1,2,2,0,0,0,5,1
1861,1861,1861,1,36,43,1,3,4,0,1,1,1,0,0,1,1
1862,1862,1862,1,2,74,0,2,5,1,1,2,0,0,0,2,4
1863,1863,1863,0,3,21,0,0,3,1,2,2,0,0,0,19,1
1864,1864,1864,1,72,74,1,2,4,1,1,2,2,0,0,5,4
1865,1865,1865,0,2,21,0,0,6,1,2,0,0,0,0,7,3
1866,1866,1866,1,2,74,1,0,0,1,1,0,0,0,0,3,1
1867,1867,1867,1,1,74,0,0,0,0,2,0,0,0,50,2,2
1868,1868,1868,1,14,74,0,0,0,1,1,0,0,0,0,2,4
1869,1869,1869,1,2,74,0,1,4,2,2,2,0,0,0,3,2
1870,1870,1870,1,18,74,0,0,2,1,2,2,2,0,0,10,4
1871,1871,1871,0,36,21,0,6,4,0,2,2,0,0,0,10,4
1872,1872,1872,0,6,20,0,1,3,1,0,1,1,0,0,6,0
1873,1873,1873,1,2,74,0,1,1,1,2,0,0,0,0,6,3
1874,1874,1874,0,2,21,0,0,2,2,2,0,0,0,0,3,1
1875,1875,1875,0,12,20,1,6,4,1,0,0,0,0,0,5,4
1876,1876,1876,0,6,21,0,0,3,2,2,1,1,0,0,4,2
1877,1877,1877,0,2,21,0,0,0,2,2,0,0,0,0,13,3
1878,1878,1878,1,1,74,0,1,2,2,2,0,0,0,0,2,4
1879,1879,1879,1,1,74,0,0,5,1,2,0,0,0,0,5,2
1880,1880,1880,1,12,119,1,0,0,2,2,1,1,1,0,3,0
1881,1881,1881,1,3,74,0,0,4,1,2,2,0,0,0,2,2
1882,1882,1882,1,1,74,1,1,4,1,2,0,0,0,0,0,2
1883,1883,1883,1,60,86,1,0,0,0,2,2,0,0,0,1,3
1884,1884,1884,1,1,74,0,1,1,1,2,0,0,0,0,3,2
1885,1885,1885,0,8,23,1,0,3,1,1,2,1,0,100,5,4
1886,1886,1886,1,12,74,1,1,4,0,2,2,2,0,0,4,0
1887,1887,1887,1,132,55,0,1,5,2,2,2,0,0,0,3,4
1888,1888,1888,0,6,21,1,0,0,2,2,2,2,0,100,3,3
1889,1889,1889,0,0,146,1,0,3,1,1,2,2,0,10,0,4
1890,1890,1890,1,1,74,1,3,4,1,2,0,0,0,0,1,2
1891,1891,1891,1,2,74,0,0,4,1,2,2,0,0,0,3,2
1892,1892,1892,0,3,2,0,1,5,1,2,1,1,0,0,2,2
1893,1893,1893,0,3,21,1,0,0,1,2,0,0,0,0,3,3
1894,1894,1894,1,4,74,0,6,5,1,2,0,0,0,0,2,4
1895,1895,1895,1,2,74,0,0,0,1,2,0,0,0,0,1,4
1896,1896,1896,1,60,140,1,1,4,1,1,1,0,0,0,1,2
1897,1897,1897,1,60,112,1,0,5,2,1,2,2,0,0,2,4
1898,1898,1898,1,10,74,1,5,4,1,2,2,2,0,300,2,4
1899,1899,1899,1,2,74,0,5,4,1,2,0,0,0,0,2,1
1900,1900,1900,1,3,74,1,1,1,2,0,1,1,0,0,1,4
1901,1901,1901,1,4,74,0,0,5,0,1,0,0,0,0,1,1
1902,1902,1902,1,5,74,0,0,4,1,1,2,0,0,0,15,3
1903,1903,1903,1,4,74,1,5,4,1,2,1,0,0,0,1,1
1904,1904,1904,0,3,99,0,0,3,1,1,2,0,0,150,6,2
1905,1905,1905,0,6,21,0,6,5,1,0,0,0,0,0,1,4
1906,1906,1906,1,72,62,0,2,4,0,1,2,2,0,700,6,3
1907,1907,1907,1,2,74,1,0,4,1,2,0,0,0,0,3,1
1908,1908,1908,0,5,21,0,1,3,1,2,0,0,0,0,5,4
1909,1909,1909,1,1,74,1,0,4,1,1,0,0,0,0,5,1
1910,1910,1910,1,24,74,0,0,5,2,1,2,2,0,0,3,4
1911,1911,1911,1,18,7,1,3,4,1,0,2,0,0,300,3,3
1912,1912,1912,1,18,74,0,0,4,1,1,2,2,0,0,3,4
1913,1913,1913,0,3,21,0,0,0,2,2,0,0,0,0,9,3
1914,1914,1914,1,3,74,0,0,4,2,1,1,0,0,0,2,2
1915,1915,1915,1,72,86,0,0,0,0,1,2,2,0,0,7,3
1916,1916,1916,1,84,7,1,1,2,1,1,1,0,0,0,1,4
1917,1917,1917,0,2,20,0,4,4,1,2,0,0,0,0,5,1
1918,1918,1918,0,7,123,0,0,6,1,1,2,2,0,0,5,4
1919,1919,1919,0,4,20,1,0,3,1,1,1,1,0,0,2,4
1920,1920,1920,1,0,74,0,1,4,1,2,0,2,0,0,5,1
1921,1921,1921,0,2,21,1,1,1,2,2,0,0,0,0,3,2
1922,1922,1922,0,2,21,1,0,0,1,2,0,0,0,0,3,2
1923,1923,1923,0,12,21,1,1,4,1,2,2,2,0,0,2,4
1924,1924,1924,0,17,21,0,0,3,2,2,2,1,1,0,4,3
1925,1925,1925,0,3,21,1,0,5,1,2,0,0,0,30,5,1
1926,1926,1926,1,37,62,0,2,5,1,2,2,2,0,0,3,2
1927,1927,1927,1,8,14,0,0,5,2,2,0,0,0,0,11,4
1928,1928,1928,0,3,21,1,0,0,1,1,0,0,0,0,3,1
1929,1929,1929,0,2,21,1,0,5,2,1,0,0,0,0,3,2
1930,1930,1930,0,8,21,1,4,4,1,2,0,0,0,0,3,4
1931,1931,1931,1,19,74,0,5,4,0,2,0,0,0,0,13,2
1932,1932,1932,1,52,98,1,1,1,2,1,2,1,0,100,4,1
1933,1933,1933,1,1,74,0,1,4,1,1,0,0,0,0,1,2
1934,1934,1934,0,1,19,1,0,0,2,1,0,0,0,0,1,1
1935,1935,1935,1,3,62,1,6,4,0,2,0,2,0,350,4,3
1936,1936,1936,0,60,15,0,0,0,1,2,0,0,0,0,5,1
1937,1937,1937,1,2,74,0,0,0,0,2,2,0,0,0,5,3
1938,1938,1938,1,3,74,1,1,4,1,2,2,0,0,0,5,1
1939,1939,1939,1,6,74,0,1,4,1,2,0,0,0,0,2,0
1940,1940,1940,1,7,74,0,1,4,2,2,2,2,0,110,4,2
1941,1941,1941,1,60,40,0,0,4,1,1,2,2,0,0,0,1
1942,1942,1942,1,1,74,1,0,0,1,2,0,0,0,0,23,2
1943,1943,1943,1,17,157,0,5,4,2,2,2,0,0,0,2,3
1944,1944,1944,0,7,57,0,0,4,1,0,0,0,0,0,5,1
1945,1945,1945,1,3,74,0,2,4,1,2,2,0,0,0,7,2
1946,1946,1946,0,2,21,0,0,1,1,2,0,0,0,170,4,2
1947,1947,1947,1,2,74,0,0,0,1,2,0,0,0,0,1,2
1948,1948,1948,0,10,21,0,5,4,1,2,0,0,0,0,1,3
1949,1949,1949,1,5,74,0,1,4,1,2,0,2,0,0,10,3
1950,1950,1950,1,0,158,1,0,5,1,2,0,0,0,0,6,3
1951,1951,1951,1,2,74,0,1,4,1,1,2,0,0,0,1,0
1952,1952,1952,1,54,98,0,3,4,2,1,1,2,0,350,1,0
1953,1953,1953,0,12,21,0,0,0,0,2,2,2,0,100,1,4
1954,1954,1954,0,1,20,0,0,6,1,1,0,0,0,0,3,3
1955,1955,1955,0,2,21,0,3,4,1,2,0,0,0,0,3,3
1956,1956,1956,0,3,21,0,1,1,2,2,0,0,0,0,5,3
1957,1957,1957,0,18,21,1,0,5,1,1,2,2,0,0,2,3
1958,1958,1958,1,12,74,0,5,4,1,2,0,0,0,0,4,3
1959,1959,1959,0,5,19,0,0,6,0,2,0,0,0,0,2,3
1960,1960,1960,0,3,57,1,6,4,2,1,0,0,0,0,5,4
1961,1961,1961,0,6,161,0,1,6,1,2,2,0,0,0,1,2
1962,1962,1962,1,3,74,1,1,6,1,2,2,1,0,0,3,4
1963,1963,1963,1,2,74,1,0,0,1,2,0,0,0,0,1,3
1964,1964,1964,0,5,19,0,0,4,2,0,0,0,0,0,2,1
1965,1965,1965,0,4,21,0,1,1,2,2,0,0,0,0,3,4
1966,1966,1966,1,0,74,0,0,0,2,2,0,0,0,0,4,1
1967,1967,1967,1,36,74,1,1,1,1,1,2,2,0,0,4,4
1968,1968,1968,0,5,21,0,0,3,1,2,0,0,0,0,1,2
1969,1969,1969,1,1,151,1,0,4,1,1,0,0,0,200,5,2
1970,1970,1970,0,7,21,0,6,5,1,2,0,0,0,0,5,4
1971,1971,1971,0,3,21,0,0,4,1,2,0,0,0,0,11,1
1972,1972,1972,0,3,21,1,0,5,1,2,0,0,0,0,30,2
1973,1973,1973,0,1,20,1,0,5,2,1,0,0,0,0,10,1
1974,1974,1974,1,36,74,1,0,4,1,1,0,1,1,0,3,4
1975,1975,1975,1,1,74,0,0,0,1,1,0,0,0,0,2,4
1976,1976,1976,1,24,55,0,1,1,2,1,2,2,0,0,4,3
1977,1977,1977,1,2,74,0,2,4,1,1,0,0,0,0,5,1
1978,1978,1978,1,12,74,0,2,5,1,2,1,1,0,0,4,1
1979,1979,1979,1,48,43,0,3,6,1,1,1,1,0,0,3,1
1980,1980,1980,0,2,20,0,0,0,2,1,0,0,0,0,4,2
1981,1981,1981,0,36,150,1,0,4,1,2,2,2,0,0,3,3
1982,1982,1982,1,3,74,1,0,0,1,1,2,0,0,0,7,3
1983,1983,1983,0,2,61,1,3,1,1,1,0,0,0,100,4,2
1984,1984,1984,1,24,98,0,3,1,2,0,2,0,0,0,1,4
1985,1985,1985,1,1,74,0,0,0,2,1,0,0,0,0,4,2
1986,1986,1986,1,6,74,0,1,4,1,2,0,0,1,0,5,4
1987,1987,1987,1,9,74,0,0,0,1,1,2,2,0,0,7,2
1988,1988,1988,1,12,74,0,5,4,1,2,1,2,0,0,2,3
1989,1989,1989,0,4,99,0,0,0,1,1,0,2,0,50,10,3
1990,1990,1990,1,36,98,0,1,5,2,0,2,2,0,0,1,1
1991,1991,1991,1,24,62,1,0,0,1,1,1,1,0,0,1,4
1992,1992,1992,0,3,20,0,0,0,1,1,2,0,0,60,5,1
1993,1993,1993,0,2,19,1,0,4,2,1,0,0,0,80,1,4
1994,1994,1994,1,1,74,0,1,5,1,2,1,0,0,0,3,2
1995,1995,1995,1,4,74,0,1,5,1,1,2,0,0,0,2,3
1996,1996,1996,0,12,99,1,1,1,0,2,0,0,1,0,3,3
1997,1997,1997,0,8,21,0,0,4,1,2,2,0,0,0,1,3
1998,1998,1998,0,5,99,1,1,4,2,2,2,2,0,0,5,1
1999,1999,1999,0,2,21,1,3,1,1,2,0,0,0,0,4,1
2000,2000,2000,0,2,21,0,1,2,1,2,1,1,0,0,3,3
2001,2001,2001,1,2,74,0,1,4,1,1,0,0,0,0,5,1
2002,2002,2002,0,12,21,1,0,0,1,2,0,0,0,0,3,4
2003,2003,2003,1,1,74,1,0,6,1,2,1,0,0,0,1,2
2004,2004,2004,1,1,74,0,0,0,1,2,0,0,0,20,1,1
2005,2005,2005,0,1,21,1,1,5,2,2,0,0,0,0,4,4
2006,2006,2006,0,3,20,0,0,6,1,1,0,0,0,50,4,3
2007,2007,2007,0,6,19,1,0,4,1,0,0,0,0,0,1,2
2008,2008,2008,1,24,76,0,2,4,2,0,2,0,0,300,5,2
2009,2009,2009,1,36,74,0,0,4,1,2,0,0,0,0,2,4
2010,2010,2010,0,3,21,0,0,5,1,1,0,0,0,0,3,1
2011,2011,2011,0,18,21,0,0,2,1,2,1,0,0,0,1,4
2012,2012,2012,1,2,74,0,1,5,1,2,0,0,0,0,1,2
2013,2013,2013,1,12,62,0,0,2,0,1,2,2,0,0,6,2
2014,2014,2014,0,1,21,0,1,1,1,2,0,0,0,0,1,3
2015,2015,2015,1,5,18,0,0,0,1,1,2,2,0,0,5,3
2016,2016,2016,1,2,74,0,0,5,1,1,0,0,0,0,5,2
2017,2017,2017,0,14,20,1,0,1,0,1,0,0,0,0,5,3
2018,2018,2018,1,4,74,1,0,5,1,2,2,2,0,0,4,1
2019,2019,2019,1,12,74,0,1,4,1,1,2,2,0,0,4,4
2020,2020,2020,1,6,74,0,0,4,1,2,2,2,0,0,2,2
2021,2021,2021,1,15,46,0,5,4,0,1,2,1,0,150,2,2
2022,2022,2022,0,18,19,0,0,4,0,0,2,0,0,300,2,2
2023,2023,2023,1,3,74,1,1,5,1,2,2,0,0,0,2,4
2024,2024,2024,0,6,21,1,0,5,1,2,0,0,0,0,3,2
2025,2025,2025,0,36,21,0,1,1,2,2,2,2,0,80,2,4
2026,2026,2026,0,2,21,0,1,2,1,1,0,0,0,0,7,2
2027,2027,2027,1,1,74,0,3,4,1,2,0,0,0,0,1,4
2028,2028,2028,1,1,74,0,0,0,1,2,0,0,0,0,5,2
2029,2029,2029,1,12,74,1,1,4,0,1,2,1,0,0,3,4
2030,2030,2030,1,48,74,0,2,4,1,2,2,2,0,0,4,4
2031,2031,2031,1,2,74,1,1,4,1,2,0,0,0,20,1,2
2032,2032,2032,0,8,81,0,1,1,1,0,0,0,0,0,4,0
2033,2033,2033,0,3,21,0,2,3,2,2,0,0,0,0,5,3
2034,2034,2034,1,4,74,0,1,4,1,2,2,0,0,0,2,3
2035,2035,2035,0,8,99,1,0,5,1,1,2,2,0,0,4,1
2036,2036,2036,0,12,99,1,4,5,1,2,2,2,0,0,1,3
2037,2037,2037,0,1,21,0,0,0,1,2,0,0,0,0,1,1
2038,2038,2038,0,2,21,0,5,4,2,2,0,0,0,0,4,1
2039,2039,2039,1,2,74,0,2,4,1,2,0,0,0,0,1,4
2040,2040,2040,1,3,74,0,3,4,2,2,2,0,0,0,1,1
2041,2041,2041,1,1,74,1,0,0,2,1,0,0,0,0,2,2
2042,2042,2042,0,2,145,1,4,5,2,1,0,0,0,0,5,1
2043,2043,2043,1,36,74,0,1,4,1,2,0,1,0,0,3,2
2044,2044,2044,1,2,74,1,1,5,1,1,2,0,0,0,3,1
2045,2045,2045,0,11,21,1,0,0,0,2,2,1,0,0,0,4
2046,2046,2046,1,2,74,1,5,4,1,1,2,2,0,0,7,3
2047,2047,2047,1,36,103,1,1,1,1,1,1,1,0,0,3,4
2048,2048,2048,0,36,21,0,0,1,1,2,2,2,0,0,1,3
2049,2049,2049,1,2,74,1,6,4,1,2,2,0,0,0,4,2
2050,2050,2050,1,2,74,0,0,0,1,1,0,0,0,20,1,3
2051,2051,2051,0,6,57,1,6,4,1,0,0,0,0,150,3,2
2052,2052,2052,0,8,15,1,3,5,1,1,0,2,0,100,2,4
2053,2053,2053,1,36,74,1,1,4,1,1,2,2,0,0,5,0
2054,2054,2054,1,1,74,0,0,5,0,2,0,0,0,0,1,3
2055,2055,2055,0,1,21,1,2,5,2,2,0,0,0,50,3,2
2056,2056,2056,1,36,74,0,0,0,1,2,0,2,0,0,2,4
2057,2057,2057,1,5,74,0,1,1,1,1,0,0,0,0,1,4
2058,2058,2058,0,10,21,0,0,0,1,2,2,2,0,0,2,3
2059,2059,2059,1,48,74,1,1,5,0,2,2,2,0,0,10,4
2060,2060,2060,1,10,112,1,5,4,2,1,2,0,0,0,0,4
2061,2061,2061,0,1,81,0,1,5,0,0,0,0,0,0,0,0
2062,2062,2062,0,8,67,1,3,6,1,0,2,0,0,100,5,2
2063,2063,2063,0,6,21,1,0,4,1,2,0,0,0,0,2,4
2064,2064,2064,0,5,125,1,5,4,1,1,0,0,0,0,1,2
2065,2065,2065,1,3,74,1,0,0,0,2,2,0,0,0,3,2
2066,2066,2066,1,2,74,1,0,0,1,1,0,0,0,5,4,1
2067,2067,2067,0,2,21,0,6,5,1,2,0,0,0,0,7,2
2068,2068,2068,1,9,74,0,1,4,1,2,2,2,0,0,3,4
2069,2069,2069,1,0,74,1,0,4,2,2,1,1,0,0,3,4
2070,2070,2070,1,48,77,1,5,4,1,1,2,0,0,0,1,2
2071,2071,2071,0,36,161,0,0,6,1,1,2,2,0,0,10,4
2072,2072,2072,1,5,74,0,3,1,1,2,2,2,0,0,4,3
2073,2073,2073,0,3,21,1,0,5,2,2,2,0,0,30,4,1
2074,2074,2074,1,1,74,0,1,4,1,2,0,0,0,0,7,3
2075,2075,2075,0,4,21,1,0,4,2,2,0,0,0,0,4,4
2076,2076,2076,1,48,18,0,1,4,0,2,2,2,0,100,2,3
2077,2077,2077,1,60,74,0,1,5,1,1,2,2,0,0,4,3
2078,2078,2078,1,6,74,0,5,4,1,2,1,1,0,0,3,4
2079,2079,2079,1,84,74,0,2,5,1,1,2,1,0,0,4,3
2080,2080,2080,1,2,74,0,6,1,1,2,0,0,0,0,1,4
2081,2081,2081,0,12,1,1,1,4,1,2,2,2,0,0,3,3
2082,2082,2082,0,3,20,0,5,4,1,1,0,0,0,0,1,4
2083,2083,2083,0,3,21,0,6,5,1,2,0,0,0,0,9,4
2084,2084,2084,1,108,131,1,0,0,1,1,2,0,0,0,4,1
2085,2085,2085,0,2,21,1,1,1,1,2,2,0,0,0,4,1
2086,2086,2086,1,5,74,0,1,4,1,2,2,0,0,0,2,3
2087,2087,2087,1,2,74,0,1,4,1,1,1,0,0,0,2,4
2088,2088,2088,1,1,74,1,0,0,1,1,1,0,0,0,3,2
2089,2089,2089,1,24,74,1,0,0,1,2,2,0,0,0,1,4
2090,2090,2090,1,2,74,1,0,4,1,2,0,0,0,0,4,3
2091,2091,2091,1,12,77,1,2,4,2,1,0,0,0,0,3,1
2092,2092,2092,0,5,21,1,2,4,1,2,2,2,0,0,11,2
2093,2093,2093,1,24,49,0,1,4,1,2,2,2,0,0,3,4
2094,2094,2094,0,6,99,1,1,1,2,1,0,2,0,0,5,1
2095,2095,2095,0,2,21,0,4,5,1,2,2,0,0,0,2,4
2096,2096,2096,1,24,74,0,0,4,1,2,2,2,0,0,3,4
2097,2097,2097,0,24,21,1,6,5,1,2,0,0,1,0,2,4
2098,2098,2098,1,1,74,1,1,4,0,1,1,0,0,0,4,1
2099,2099,2099,0,2,116,0,0,5,1,2,0,0,0,0,5,2
2100,2100,2100,1,17,8,0,0,5,1,1,1,1,0,0,3,1
2101,2101,2101,0,3,21,0,1,3,1,2,0,0,0,0,9,0
2102,2102,2102,1,2,74,0,0,5,1,1,2,0,0,0,3,2
2103,2103,2103,1,15,74,1,0,0,1,2,2,2,1,0,3,4
2104,2104,2104,1,3,62,0,1,5,0,2,2,0,0,0,5,3
2105,2105,2105,0,2,21,1,1,4,2,2,0,0,0,20,2,1
2106,2106,2106,1,1,74,1,0,0,1,2,2,0,0,100,4,2
2107,2107,2107,1,4,74,0,5,4,2,2,1,2,0,0,2,4
2108,2108,2108,0,2,21,1,3,4,1,2,0,0,0,0,7,1
2109,2109,2109,0,60,87,1,4,4,0,1,2,2,0,300,14,2
2110,2110,2110,0,2,21,0,0,1,1,2,0,0,0,0,2,2
2111,2111,2111,0,3,21,0,4,5,2,2,0,0,0,0,2,4
